연번,도로명주소,지번주소,위도,경도,건물명,구 명칭,전화번호,유형,개방시간,소재지 용도,화장실 현황,장애인화장실 현황,편의시설 (기타설비),안내표지,소재지,비고
2144,서울특별시 은평구 불광로18길 47,서울특별시 은평구 불광동 산 1-13,126.935997,37.62309828,불광사입구시범,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,손건조기2", , , , 
2145,서울특별시 은평구 응암로25길 8,서울특별시 은평구 응암동 120-22,126.9173525,37.59539161,참다래어린이공원,은평구,02-351-7565,공중,상시(연중 개방),공원, ,손건조기2, , , , 
2146,서울특별시 은평구 은평로8길 28,서울특별시 은평구 응암동 115-25,126.9194156,37.59812218,포수동어린이공원,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,비상벨6,손건조기2", , , , 
2147,서울특별시 은평구 백련산로4길 26,서울특별시 은평구 응암동 산 6-48,126.9261151,37.59422462,백련근린공원,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,비상벨9,손건조기2", , , , 
2148,서울특별시 은평구 은평로11길 10,서울특별시 은평구 응암동 85-41,126.9235741,37.60163991,응암어린이공원,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,비상벨5,손건조기2", , , , 
2149,서울특별시 은평구 진흥로16길 3-1,서울특별시 은평구 녹번동 1-40,126.9393506,37.61015851,장미약수,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,비상벨4,손건조기2", , , , 
2150,서울특별시 강서구 송정로1길 1,서울특별시 강서구 공항동 687-15,126.8121141,37.55572209,공항동체육공원,강서구,02-2600-4073,공중,상시,공원,"남1,여1", , , , , 
2151,서울특별시 강서구 방화동로 124-1,서울특별시 강서구 방화동 567-35,126.8121656,37.57152983,방화제1동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2152,서울특별시 강서구 화곡로63길 96,서울특별시 강서구 등촌동 705-4,126.8478529,37.55892144,등촌제3동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2153,서울특별시 강서구 공항대로53가길 55,서울특별시 강서구 등촌동 642-1,126.858923,37.55582,등촌제1동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2154,서울특별시 강서구 허준로 93,서울특별시 강서구 가양동 1472-4,126.8512707,37.56734099,가양제2동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,"남2,여1", , , , , 
2155,서울특별시 강서구 까치산로 49,서울특별시 강서구 화곡동 61-8,126.8452079,37.54365784,화곡119안전센터,강서구,02-2600-4073,공공개방,상시,공공청사, , , , , , 
2156,서울특별시 강서구 금낭화로26길 10,서울특별시 강서구 방화동 821,126.8141622,37.57981294,방화119안전센터,강서구,02-2600-4073,공공개방,상시,공공청사, , , , , , 
2157,서울특별시 강서구 개화동로19길 8,서울특별시 강서구 개화동 559-15,126.8031022,37.57496167,개화119안전센터,강서구,02-2600-4073,공공개방,상시,공공청사, , , , , , 
2158,서울특별시 강서구 우장산로 114,서울특별시 강서구 화곡동 1103-6,126.8484486,37.55302932,강서구 시설관리공단,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2159,서울특별시 강서구 화곡로 302,서울특별시 강서구 화곡동 980-16,126.8496487,37.5508776,강서구청,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,"남3,여3", , , , , 
2160,서울특별시 강서구 개화동로29길 28-1,서울특별시 강서구 방화동 612-52,126.8084032,37.56366552,방화제2공중화장실,강서구,02-2600-4073,공중,상시,화장실, , , , , , 
2161, ,서울특별시 강서구 화곡동  산 1,126.8586726,37.54126645,봉제산 입구,강서구,02-2600-4073,공중,상시,공원, , , , , , 
2162,서울특별시 강서구 개화동로31길 24,서울특별시 강서구 방화동 620-129,126.8083259,37.56258185,방화제1공중화장실,강서구,02-2600-4073,공중,상시,화장실, , , , , , 
2163,서울특별시 강서구 공항대로 165,서울특별시 강서구 마곡동 769-1,126.8263294,37.56063944,마곡홍보관,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,"남1,여1", , , , , 
2164,서울특별시 강서구 공항대로 561,서울특별시 강서구 염창동 275-12,126.8683144,37.54963412,강서구 보건소,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2165,서울특별시 강서구 강서로 329,서울특별시 강서구 내발산동 667-1,126.8368829,37.55525495,발산119안전센터,강서구,02-2600-4073,공공개방,상시,공공청사, , , , , , 
2166,서울특별시 강서구 양천로 550,서울특별시 강서구 등촌동 630-2,126.8600933,37.55796308,강서소방서(등촌119안전센터),강서구,02-2600-4073,공공개방,상시,공공청사, , , , , , 
2167,서울특별시 강서구 강서로 448,서울특별시 강서구 등촌동 681,126.8410036,37.56534526,강서우체국,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2168,서울특별시 강서구 까치산로 55,서울특별시 강서구 화곡동 24-254,126.8456947,37.54402149,화곡우체국,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,여1, , , , , 
2169,서울특별시 강서구 허준로 30,서울특별시 강서구 가양동 1462-3,126.8447581,37.56950682,가양제1동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,"남1,여1", , , , , 
2170,서울특별시 강서구 허준로 202,서울특별시 강서구 가양동 1488-1,126.8605853,37.56105982,가양제3동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,남1, , , , , 
2171,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28,126.8100966,37.55878077,공항동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,"남1,여1", , , , , 
2172,서울특별시 강서구 강서로47길 54,서울특별시 강서구 내발산동 681-5,126.8331661,37.5531477,발산제1동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2173,서울특별시 강서구 등촌로 143,서울특별시 강서구 등촌동 560-12,126.8625065,37.54266276,등촌제2동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2174,서울특별시 강서구 공항대로 615,서울특별시 강서구 염창동 281-25,126.8733226,37.54735628,꿈꾸는어린이도서관,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공용시설, , , , , , 
2175,"서울특별시 강서구 개화동로21길 4, 1103동 (방화동, 방화11단지아파트)",서울특별시 강서구 방화동 851,126.805427,37.57015577,방화11종합사회복지관,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공용시설, , , , , , 
2176,서울특별시 강서구 금낭화로23길 25,서울특별시 강서구 방화동 816,126.8109917,37.57844733,방화6종합사회복지관,강서구,02-2600-4073,공공개방,정시(07:00~22:00),공용시설,여1, , , , , 
2177,"서울특별시 강서구 공항대로43길 104, 803동 (등촌동, 등촌주공7,8단지아파트)",서울특별시 강서구 등촌동 707,126.8516745,37.56080001,등촌7종합사회복지관,강서구,02-2600-4073,공공개방,정시(09:00~21:00),공용시설, , , , , , 
2178,서울특별시 강서구 강서로33가길 17,서울특별시 강서구 화곡동 1050-3,126.8383951,37.54257967,화곡제3동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사, , , , , , 
2179,서울특별시 강서구 곰달래로37길 13,서울특별시 강서구 화곡동 860-4,126.8544858,37.53185967,화곡제2동 주민센터,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공공청사,여1, , , , , 
2180,서울특별시 강서구 방화대로48길 40,서울특별시 강서구 방화동 839,126.8189442,37.57478983,방화2종합사회복지관,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공용시설,"남1,여1", , , , , 
2181,"서울특별시 강서구 공항대로39길 59, 406동 (등촌동, 등촌4단지주공영구임대아파트)",서울특별시 강서구 등촌동 690,126.8433058,37.56156523,등촌4종합사회복지관,강서구,02-2600-4073,공공개방,정시(09:00~18:00),공용시설,"남2,여1", , , , , 
2182,서울특별시 중구 다산로22길 62-3,서울특별시 중구 신당동 333-279,127.0158046,37.55638725,동산공영주차장,중구,02-2280-8384, , , , , , , , , 
2183,서울특별시 중구 동호로11나길 47,서울특별시 중구 신당동 432-462,127.0056768,37.55215175,충현공영주차장,중구,02-2280-8384, , , , , , , , , 
2184,서울특별시 중구 을지로 211,서울특별시 중구 을지로5가 20-2,127.0016427,37.5669417,을지4구역 지하상가,중구,02-2290-6393, ,9:00~22:00, , , , , , , 
2185,서울특별시 중구 동호로15길 60,서울특별시 중구 신당동 432-2835,127.0086718,37.55422834,다산동공영주차장,중구,02-2280-8384, , , , , , , , , 
2186,서울특별시 중구 동호로8다길 22,서울특별시 중구 신당동 349-234,127.0133411,37.55218359,약수동공영주차장,중구,02-2280-8384, , , , , , , , , 
4128,서울특별시 용산구 서빙고로62길 5-486,서울특별시 용산구 이촌동 302-17,126.9688781,37.5184914,차범근축구,용산구,02-3780-0785,공중,상시(연중 개방),공원,공용1,손건조기2,한강사업본부 환경과, , , 
4129,서울특별시 광진구 능동로 417,서울특별시 광진구 중곡동 273-2,127.0840567,37.56552305,중곡역,광진구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자2손건조기3비상벨12, , , , 
4130,서울특별시 중랑구 용마산로 227,서울특별시 중랑구 면목동 1316-5,127.0870295,37.57402806,용마산역,중랑구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4131,서울특별시 서초구 신반포로 241,서울특별시 서초구 잠원동 103,127.0114804,37.50812329,반포역,서초구,1577-5678,공공개방,평일 05:43~00:44 토요일 및 공휴일 05:44~23:58,지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4132,서울특별시 광진구 능동로 10,서울특별시 광진구 자양동 73-2,127.0667008,37.53158028,뚝섬유원지역,광진구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자0손건조기3, , , , 
4133,서울특별시 광진구 능동로 210,서울특별시 광진구 화양동 164-1,127.0745341,37.54786589,어린이대공원역,광진구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자2손건조기3, , , , 
4134,서울특별시 광진구 능동로 110,서울특별시 광진구 화양동 6-3,127.0710714,37.540771,건대입구역,광진구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자2손건조기3비상벨16, , , , 
4135,서울특별시 서초구 서초대로 103,서울특별시 서초구 방배동 874-16,126.9931743,37.48753054,내방역,서초구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4136,서울특별시 동작구 사당로 310,서울특별시 동작구 사당동 144-4,126.9810027,37.48501288,이수역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4137,서울특별시 구로구 오리로 1154,서울특별시 구로구 천왕동 14-44,126.8386976,37.48682101,천왕역,구로구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4138,서울특별시 금천구 벚꽃로 307,서울특별시 금천구 가산동 34-83,126.8832894,37.48055852,가산D.C역(7호선),금천구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4139,서울특별시 영등포구 도림로 137,서울특별시 영등포구 대림동 1050-17,126.896594,37.49274102,대림역,영등포구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4140,서울특별시 동작구 상도로 76,서울특별시 동작구 대방동 335-33,126.9282041,37.49972132,신대방역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4141,서울특별시 동작구 사당로 218,서울특별시 동작구 사당동 산 25-33,126.9716866,37.48444212,남성역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4142,서울특별시 동작구 상도로 378,서울특별시 동작구 상도동 514,126.9540426,37.49580971,숭실대역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4143,서울특별시 동작구 상도로 272,서울특별시 동작구 상도1동 702-1,126.9476801,37.50320626,상도역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4144,서울특별시 동작구 상도로 188,서울특별시 동작구 상도동 26-20,126.9387256,37.50466291,장승백이역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4145,서울특별시 동작구 상도로 2,서울특별시 동작구 대방동 466-51,126.9204686,37.49991001,보라매역,동작구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4146,서울특별시 영등포구 신풍로 27,서울특별시 영등포구 신길동 3599,126.9098214,37.50011929,신풍역,영등포구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4147,서울특별시 구로구 도림로 7,서울특별시 구로구 구로동 801-95,126.8873271,37.48615933,남구로역,구로구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4148,서울특별시 구로구 경인로3길 64,서울특별시 구로구 온수동 119-14,126.8233281,37.49208761,온수역(7호선),구로구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4149,서울특별시 송파구 송파대로 179,서울특별시 송파구 문정동 119-4,127.1222744,37.48626141,문정역(개찰구 밖),송파구,02-6311-8181,공공개방,정시 (05:00-익일01:00),지하철, ,"남1, 여1, 휠체어 진입 가능",기저귀교환대2유아용보호의자1손건조기3, , , 
